file,subset,split,year,dating-certainty
desvouges_CV03902_19171215_f17.jpg,catalogue,train,1917,True
Lair-Dubreuil_CV10832_19260416_f9.jpg,catalogue,train,1926,True
bourgey_12148-bpt6k9780655r_f120.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9779868k_f153.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778244s_f4.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777635w_f3.jpg,catalogue,train,1900,False
desvouges_CV04623_19190623_f1.jpg,catalogue,train,1919,True
bienaime-feuardent_12148-bpt6k9777407w_f84.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778027k_f12.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV08390_19230621_f10.jpg,catalogue,train,1923,True
rollin_12148-bpt6k9780574r_f197.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778539h_f24.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9780653x_f51.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777806v_f44.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97781661_f7.jpg,catalogue,train,1900,False
naville_12148-bpt6k97805918_f89.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778063f_f2.jpg,catalogue,train,1900,False
desvouges_CV04838_19191127_f11.jpg,catalogue,train,1919,True
xviii_12148-bpt6k30434371_f22.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97792710_f12.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV04068_19180506_f51.jpg,catalogue,train,1918,True
bienaime-feuardent_12148-bpt6k9778192h_f19.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777976v_f2.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777648h_f32.jpg,catalogue,train,1900,False
desvouges_CV10030_19250518_f12.jpg,catalogue,train,1925,True
bourgey_12148-bpt6k9777334f_f29.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97792762_f46.jpg,catalogue,train,1900,False
naville_12148-bpt6k9780578d_f85.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777619s_f28.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9778064v_f54.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97792658_f141.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97777995_f15.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV07006_19220317_f8.jpg,catalogue,train,1922,True
bienaime-feuardent_12148-bpt6k97796254_f87.jpg,catalogue,train,1900,False
naville_12148-bpt6k97781394_f19.jpg,catalogue,train,1900,False
desvouges_CV05966_19210131_f5.jpg,catalogue,train,1921,True
bourgey_12148-bpt6k9778075n_f31.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9780653x_f20.jpg,catalogue,train,1900,False
desvouges_CV09664_19250206_f4.jpg,catalogue,train,1925,True
bourgey_12148-bpt6k9778072d_f87.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97781112_f18.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778283w_f28.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97798267_f41.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778636m_f24.jpg,catalogue,train,1900,False
naville_12148-bpt6k97818246_f137.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777975f_f33.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV09472_19241201_f8.jpg,catalogue,train,1924,True
Lair-Dubreuil_CV10630_19260210_f13.jpg,catalogue,train,1926,True
bienaime-feuardent_12148-bpt6k1249350g_f41.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97781468_f10.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97779726_f78.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777565p_f9.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV09432_19241122_f5.jpg,catalogue,train,1924,True
xviii_12148-bpt6k3044779q_f11.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778023x_f11.jpg,catalogue,train,1900,False
desvouges_CV09509_19241208_f1.jpg,catalogue,train,1924,True
bourgey_12148-bpt6k9778273h_f38.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97784521_f2.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9780677b_f17.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV06431_19210620_f6.jpg,catalogue,train,1921,True
Lair-Dubreuil_CV10613_19260204_f10.jpg,catalogue,train,1926,True
bourgey_12148-bpt6k97773865_f47.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97777765_f7.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV07157_19220504_f44.jpg,catalogue,train,1922,True
dubois_12148-bpt6k5846387v_f40.jpg,catalogue,train,1900,False
desvouges_CV06808_19220113_f4.jpg,catalogue,train,1922,True
dubois_12148-bpt6k9784357s_f165.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97785598_f2.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777738g_f39.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777980r_f14.jpg,catalogue,train,1900,False
desvouges_CV10107_19250611_f0.jpg,catalogue,train,1925,True
desvouges_CV06822_19220120_f6.jpg,catalogue,train,1922,True
bienaime-feuardent_12148-bpt6k9777407w_f111.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9781821z_f20.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97798356_f63.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9779266p_f135.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97773383_f10.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9779119p_f3.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778235t_f8.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9797045r_f24.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778468w_f34.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV09390_19241113_f8.jpg,catalogue,train,1924,True
rollin_12148-bpt6k9778177t_f29.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9781820j_f41.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9778001b_f2.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97774126_f59.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV06616_19211117_f0.jpg,catalogue,train,1921,True
Lair-Dubreuil_CV10709_19260306_f9.jpg,catalogue,train,1926,True
rollin_12148-bpt6k97792747_f151.jpg,catalogue,train,1900,False
desvouges_CVP03202_19171215_f11.jpg,catalogue,train,1917,True
bourgey_12148-bpt6k97782278_f9.jpg,catalogue,train,1900,False
desvouges_CV10432_19251207_f9.jpg,catalogue,train,1925,True
bienaime-feuardent_12148-bpt6k9777784q_f31.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9779224b_f178.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV08398_19230623_f4.jpg,catalogue,train,1923,True
bienaime-feuardent_12148-bpt6k9780883r_f25.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97806298_f17.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9780678r_f35.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97792428_f38.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9777787z_f9.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778046x_f3.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97773650_f12.jpg,catalogue,train,1900,False
naville_12148-bpt6k9777989g_f74.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9779238c_f9.jpg,catalogue,train,1900,False
desvouges_CV03561_19170123_f1.jpg,catalogue,train,1917,True
rollin_12148-bpt6k9777382h_f20.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778627n_f22.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778543d_f8.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k1244133q_f24.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97785635_f46.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9781814t_f22.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777761q_f46.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97794011_f137.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777976v_f1.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k12438933_f35.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9780565s_f8.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97784558_f55.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97785561_f28.jpg,catalogue,train,1900,False
xviii_12148-bpt6k30447789_f2.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV07198_19220512_f6.jpg,catalogue,train,1922,True
desvouges_CV06770_19211222_f10.jpg,catalogue,train,1921,True
bourgey_12148-bpt6k97806491_f97.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9779111c_f17.jpg,catalogue,train,1900,False
desvouges_CV05338_19200428_f20.jpg,catalogue,train,1920,True
bourgey_12148-bpt6k9777743s_f88.jpg,catalogue,train,1900,False
desvouges_CV10030_19250518_f21.jpg,catalogue,train,1925,True
Lair-Dubreuil_CV07018_19220320_f10.jpg,catalogue,train,1922,True
bourgey_12148-bpt6k9778048r_f4.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV10524_19251221_f5.jpg,catalogue,train,1925,True
bourgey_12148-bpt6k9777375c_f7.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777736n_f44.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778291f_f39.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97782293_f2.jpg,catalogue,train,1900,False
naville_12148-bpt6k9779864x_f171.jpg,catalogue,train,1900,False
dubois_12148-bpt6k65255504_f108.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9780661g_f26.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV10839_19260417_f5.jpg,catalogue,train,1926,True
bourgey_12148-bpt6k97780888_f10.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778543d_f11.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9779259j_f79.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9780555d_f38.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k12438933_f36.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV06916_19220220_f7.jpg,catalogue,train,1922,True
bienaime-feuardent_12148-bpt6k9796972f_f13.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778369z_f21.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9778553s_f14.jpg,catalogue,train,1900,False
desvouges_CV06756_19211219_f15.jpg,catalogue,train,1921,True
bourgey_12148-bpt6k9777781g_f75.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97773383_f30.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9777742c_f57.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97777780_f54.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778375p_f64.jpg,catalogue,train,1900,False
xviii_12148-bpt6k30434371_f23.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9777378m_f13.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97775826_f27.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97776013_f31.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97779971_f37.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777969q_f3.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777764z_f6.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97784751_f72.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97784239_f2.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9777626x_f64.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9779374k_f70.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777782w_f20.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97779689_f54.jpg,catalogue,train,1900,False
naville_12148-bpt6k9777989g_f67.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97791937_f11.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97784647_f7.jpg,catalogue,train,1900,False
Lair-Dubreuil_CVP03250_19240411_f6.jpg,catalogue,train,1924,True
rollin_12148-bpt6k9778226v_f13.jpg,catalogue,train,1900,False
desvouges_CV03909_19171219_f15.jpg,catalogue,train,1917,True
bourgey_12148-bpt6k97773650_f19.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778460k_f11.jpg,catalogue,train,1900,False
desvouges_CV08892_19240312_f1.jpg,catalogue,train,1924,True
bourgey_12148-bpt6k97775893_f51.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9779822k_f36.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777617z_f42.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97781698_f38.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV05165_19200313_f18.jpg,catalogue,train,1920,True
desvouges_CV03675_19170430_f63.jpg,catalogue,train,1917,True
bienaime-feuardent_12148-bpt6k97783837_f26.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV08529_19231113_f7.jpg,catalogue,train,1923,True
bourgey_12148-bpt6k9777646p_f39.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777782w_f28.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97785791_f11.jpg,catalogue,train,1900,False
dubois_12148-bpt6k98055142_f27.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778087v_f17.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV10732_19260312_f18.jpg,catalogue,train,1926,True
rollin_12148-bpt6k97777713_f12.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778172r_f26.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778000x_f17.jpg,catalogue,train,1900,False
desvouges_CV10477_19251214_f9.jpg,catalogue,train,1925,True
bourgey_12148-bpt6k9777630t_f16.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97805703_f57.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777643f_f60.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9778024b_f56.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97780050_f25.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777649x_f44.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97779956_f12.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV09432_19241122_f4.jpg,catalogue,train,1924,True
Lair-Dubreuil_CV10823_19260414_f3.jpg,catalogue,train,1926,True
bienaime-feuardent_12148-bpt6k9777420r_f261.jpg,catalogue,train,1900,False
desvouges_CV10114_19250612_f10.jpg,catalogue,train,1925,True
bourgey_12148-bpt6k97786304_f13.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV08719_19240118_f7.jpg,catalogue,train,1924,True
bourgey_12148-bpt6k97776317_f9.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV07127_19220426_f4.jpg,catalogue,train,1922,True
Lair-Dubreuil_CV06543_19211017_f2.jpg,catalogue,train,1921,True
bourgey_12148-bpt6k9777614q_f48.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9777978p_f18.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV05165_19200313_f17.jpg,catalogue,train,1920,True
bourgey_12148-bpt6k9778237n_f11.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV07167_19220508_f2.jpg,catalogue,train,1922,True
xviii_12148-bpt6k30444840_f39.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9779196g_f167.jpg,catalogue,train,1900,False
desvouges_CV03638_19170329_f13.jpg,catalogue,train,1917,True
bourgey_12148-bpt6k9778562r_f55.jpg,catalogue,train,1900,False
desvouges_CV07697_19221218_f17.jpg,catalogue,train,1922,True
dubois_12148-bpt6k3046544f_f31.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777364k_f35.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777314p_f137.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778372f_f41.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778285q_f103.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778636m_f73.jpg,catalogue,train,1900,False
desvouges_CV05248_19200401_f3.jpg,catalogue,train,1920,True
bourgey_12148-bpt6k9779111c_f39.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778355x_f117.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV07148_19220502_f11.jpg,catalogue,train,1922,True
rollin_12148-bpt6k9779275n_f47.jpg,catalogue,train,1900,False
rollin_12148-bpt6k1250287n_f13.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97784736_f37.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV10839_19260417_f6.jpg,catalogue,train,1926,True
bourgey_12148-bpt6k9778181q_f15.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777795h_f38.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97778078_f52.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97777928_f3.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777969q_f10.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97783800_f28.jpg,catalogue,train,1900,False
desvouges_CV03052_19140625_f4.jpg,catalogue,train,1914,True
bourgey_12148-bpt6k97773687_f9.jpg,catalogue,train,1900,False
xviii_12148-bpt6k30450059_f1.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97786304_f6.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778336k_f2.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9780650p_f9.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777641m_f9.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97780532_f11.jpg,catalogue,train,1900,False
desvouges_CV10580_19260125_f1.jpg,catalogue,train,1926,True
Lair-Dubreuil_CV07191_19220512_f7.jpg,catalogue,train,1922,True
bourgey_12148-bpt6k9778090b_f11.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777366d_f7.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9781854b_f388.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-cb40908886q_f53.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97786000_f6.jpg,catalogue,train,1900,False
naville_12148-bpt6k97792621_f148.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777597n_f20.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97774230_f16.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97806580_f67.jpg,catalogue,train,1900,False
dubois_12148-bpt6k9784357s_f151.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778291f_f45.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV05882_19201222_f4.jpg,catalogue,train,1920,True
bourgey_12148-bpt6k9779105n_f63.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV06389_19210609_f18.jpg,catalogue,train,1921,True
desvouges_CVP03195_19160629_f21.jpg,catalogue,train,1916,True
Lair-Dubreuil_CV10433_19251207_f1.jpg,catalogue,train,1925,True
bienaime-feuardent_12148-bpt6k97785776_f50.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778274x_f12.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9779248r_f96.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97782849_f1.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777822z_f89.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9778451m_f33.jpg,catalogue,train,1900,False
naville_12148-bpt6k9780592p_f141.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97777676_f35.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9779255w_f215.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV10424_19251204_f16.jpg,catalogue,train,1925,True
bourgey_12148-bpt6k9777332m_f19.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777420r_f119.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778480b_f8.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97805488_f32.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9778384n_f38.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777823c_f3.jpg,catalogue,train,1900,False
xviii_12148-bpt6k3044368j_f31.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV07157_19220504_f36.jpg,catalogue,train,1922,True
bourgey_12148-bpt6k97777550_f30.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9778553s_f57.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97806580_f90.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97779815_f25.jpg,catalogue,train,1900,False
xviii_12148-bpt6k30450059_f50.jpg,catalogue,train,1900,False
desvouges_CV07272_19220527_f5.jpg,catalogue,train,1922,True
bourgey_12148-bpt6k9779344f_f0.jpg,catalogue,train,1900,False
desvouges_CV04623_19190623_f4.jpg,catalogue,train,1919,True
bienaime-feuardent_12148-bpt6k9779222h_f73.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9634425j_f35.jpg,catalogue,train,1900,False
desvouges_CV07830_19230207_f16.jpg,catalogue,train,1923,True
naville_12148-bpt6k97779652_f79.jpg,catalogue,train,1900,False
naville_12148-bpt6k9779842b_f232.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV07198_19220512_f9.jpg,catalogue,train,1922,True
bienaime-feuardent_12148-bpt6k9777810r_f23.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778167f_f58.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97798712_f27.jpg,catalogue,train,1900,False
rollin_12148-bpt6k9779856c_f118.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777810r_f72.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778151k_f30.jpg,catalogue,train,1900,False
xviii_12148-bpt6k30447789_f8.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777993c_f8.jpg,catalogue,train,1900,False
dubois_12148-bpt6k64608225_f179.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97784573_f27.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9779868k_f41.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97781750_f21.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9780654b_f38.jpg,catalogue,train,1900,False
desvouges_CV05380_19200510_f2.jpg,catalogue,train,1920,True
rollin_12148-bpt6k97792495_f11.jpg,catalogue,train,1900,False
rollin_12148-bpt6k3044474m_f29.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97786371_f65.jpg,catalogue,train,1900,False
xviii_12148-bpt6k3045913z_f11.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV08846_19240227_f7.jpg,catalogue,train,1924,True
bourgey_12148-bpt6k97791381_f186.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV05887_19201227_f1.jpg,catalogue,train,1920,True
bienaime-feuardent_12148-bpt6k9778282g_f47.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97776013_f28.jpg,catalogue,train,1900,False
desvouges_CV09509_19241208_f8.jpg,catalogue,train,1924,True
rollin_12148-bpt6k9777429g_f22.jpg,catalogue,train,1900,False
desvouges_CV07697_19221218_f27.jpg,catalogue,train,1922,True
bourgey_12148-bpt6k97780050_f5.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9779142x_f49.jpg,catalogue,train,1900,False
xviii_12148-bpt6k3043439v_f33.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778375p_f1.jpg,catalogue,train,1900,False
naville_12148-bpt6k9779842b_f138.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9796973v_f171.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777373j_f6.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778029d_f2.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777649x_f9.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9779246x_f171.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778103h_f5.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV09262_19240706_f4.jpg,catalogue,train,1924,True
bienaime-feuardent_12148-bpt6k97786371_f20.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9778024b_f30.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97786267_f44.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV07006_19220317_f14.jpg,catalogue,train,1922,True
bourgey_12148-bpt6k9778341w_f19.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778405c_f25.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k1242112x_f162.jpg,catalogue,train,1900,False
desvouges_CV10580_19260125_f2.jpg,catalogue,train,1926,True
bourgey_12148-bpt6k97776243_f38.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97780940_f3.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97777995_f36.jpg,catalogue,train,1900,False
xviii_12148-bpt6k3052182s_f8.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV10752_19260318_f4.jpg,catalogue,train,1926,True
rollin_12148-bpt6k9780907q_f123.jpg,catalogue,train,1900,False
desvouges_CV09664_19250206_f2.jpg,catalogue,train,1925,True
bourgey_12148-bpt6k9778040f_f5.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV08696_19231228_f5.jpg,catalogue,train,1923,True
Lair-Dubreuil_CV05133_19200303_f17.jpg,catalogue,train,1920,True
bourgey_12148-bpt6k97798534_f44.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97777839_f21.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k97780836_f10.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778597z_f59.jpg,catalogue,train,1900,False
desvouges_CV03680_19170503_f24.jpg,catalogue,train,1917,True
xviii_12148-bpt6k3044995h_f38.jpg,catalogue,train,1900,False
desvouges_CV07799_19230131_f5.jpg,catalogue,train,1923,True
desvouges_CV07850_19230212_f21.jpg,catalogue,train,1923,True
bourgey_12148-bpt6k97779904_f4.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97776510_f141.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778061m_f5.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777416v_f147.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9778029d_f5.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97785776_f39.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777646p_f79.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k97773153_f5.jpg,catalogue,train,1900,False
rollin_12148-bpt6k97777691_f32.jpg,catalogue,train,1900,False
Lair-Dubreuil_CV09567_19241219_f9.jpg,catalogue,train,1924,True
dubois_12148-bpt6k6525552z_f54.jpg,catalogue,train,1900,False
bourgey_12148-bpt6k9777779d_f12.jpg,catalogue,train,1900,False
bienaime-feuardent_12148-bpt6k9777632n_f20.jpg,catalogue,train,1900,False
